Best Full Bound,Test Error,Train Error,Norm Squared U,Norm Squared V,Number Parameters,Best Prior Bound,Best Prior Sigma U,Best Prior Sigma V,Stochastic Bnd Loss,Stochastic Test Loss,Beta,Step Size,Layer Width,Batch Size,Momentum,CE Stopping Value,Prior Examples,Dataset,Model Type,Sigma 2 Grid,Sigma 1 Grid,Init Key,KL Extra
1.0853875,0.038300037,0.031133294,102.733635,56.98388,635200,0.8031286,0.0,0.06,0.262625,0.26369998,5.0,0.03,800,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",3,64000
1.1954297,0.04460001,0.036816657,81.57791,42.39352,1270400,0.96625304,0.0,0.06,0.342875,0.343,5.0,0.03,1600,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",3,64000
0.80917037,0.04030001,0.036333323,131.32121,108.22364,39700,0.5181116,0.0,0.11,0.19158334,0.1796,5.0,0.01,50,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",3,64000
0.8397319,0.04160005,0.03675002,116.40743,84.6798,79400,0.53292143,0.0,0.08,0.19,0.1928,5.0,0.01,100,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",3,64000
0.91882926,0.035100043,0.031633317,120.97866,80.154045,158800,0.5956478,0.0,0.08,0.21216667,0.2118,5.0,0.01,200,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",3,64000
0.95639735,0.044500053,0.039916635,76.80251,47.602657,317600,0.6582066,0.0,0.06,0.24441667,0.2367,5.0,0.01,400,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",3,64000
1.0710411,0.045900047,0.04009998,62.17804,36.30127,635200,0.79873174,0.0,0.05,0.288625,0.2979,5.0,0.01,800,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",3,64000
1.2060266,0.045900047,0.0397833,45.71046,25.07299,1270400,0.9764773,0.0,0.05,0.38279167,0.38079998,5.0,0.01,1600,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",3,64000
0.80449915,0.04070002,0.03788334,123.794846,104.490456,39700,0.5113322,0.0,0.09,0.18629166,0.1855,5.0,0.003,50,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",3,64000
0.83345526,0.043300033,0.039266646,105.60437,78.94369,79400,0.52905065,0.0,0.07,0.190625,0.1937,5.0,0.003,100,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",3,64000
0.9184139,0.036600053,0.032716632,112.76263,76.365845,158800,0.5989185,0.0,0.08,0.21791667,0.2163,5.0,0.003,200,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",3,64000
0.96360785,0.046000004,0.040266633,72.47778,45.952606,317600,0.6656964,0.0,0.06,0.2525,0.24839999,5.0,0.003,400,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",3,64000
1.0814018,0.045599997,0.041116655,56.64471,33.714565,635200,0.8073929,0.0,0.05,0.29904166,0.3008,5.0,0.003,800,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",3,64000
1.2144228,0.04980004,0.04396665,35.2147,20.280954,1270400,0.9881388,0.0,0.05,0.40812498,0.4082,5.0,0.003,1600,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",3,64000
0.7994334,0.041700006,0.039250016,119.26221,101.42647,39700,0.50224113,0.0,0.09,0.190375,0.1899,5.0,0.001,50,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",3,64000
0.8311483,0.043600023,0.03973335,103.08916,77.67209,79400,0.52673084,0.0,0.07,0.19520833,0.19579999,5.0,0.001,100,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",3,64000
0.91512173,0.03670001,0.033266664,109.89404,74.91217,158800,0.5984391,0.0,0.06,0.211375,0.2101,5.0,0.001,200,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",3,64000
0.96758986,0.0467,0.040749967,70.55027,45.071255,317600,0.66666955,0.0,0.06,0.25083333,0.2545,5.0,0.001,400,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",3,64000
1.0819682,0.04580003,0.041400015,55.26934,33.077114,635200,0.8066258,0.0,0.05,0.30254167,0.30609998,5.0,0.001,800,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",3,64000
1.2203743,0.048600018,0.04313332,35.015182,20.16605,1270400,0.9902254,0.0,0.05,0.41304165,0.4084,5.0,0.001,1600,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",3,64000
0.7640767,0.044100046,0.037800014,178.5414,113.78725,39700,0.50254476,0.0,0.08,0.142,0.1479,5.0,0.1,50,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
0.85510623,0.034200013,0.028366685,230.1105,124.599495,79400,0.5574492,0.0,0.08,0.13995834,0.1441,5.0,0.1,100,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
0.86556983,0.04090005,0.03641665,179.06674,93.08243,158800,0.6207258,0.0,0.08,0.16183333,0.166,5.0,0.1,200,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
1.0118815,0.034400046,0.026166677,249.82216,124.51186,317600,0.67882556,0.0,0.08,0.17104167,0.17009999,5.0,0.1,400,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
1.1223763,0.03370005,0.023633301,254.36647,129.4985,635200,0.7909056,0.0,0.07,0.19029166,0.1863,5.0,0.1,800,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
1.328712,0.036500037,0.02518332,369.7022,202.0792,1270400,0.98757124,0.0,0.07,0.198625,0.20729999,5.0,0.1,1600,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
0.77310884,0.046800017,0.04214996,118.76941,95.79229,39700,0.50458604,0.0,0.07,0.175375,0.1699,5.0,0.03,50,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
0.8112193,0.042700052,0.03878331,120.593124,78.981415,79400,0.5148535,0.0,0.07,0.179625,0.1714,5.0,0.03,100,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
0.8681217,0.043500006,0.038966656,107.84962,70.26711,158800,0.5665788,0.0,0.07,0.19258334,0.19909999,5.0,0.03,200,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
0.95888716,0.037500024,0.032383323,110.90819,63.671284,317600,0.6560358,0.0,0.07,0.221,0.2198,5.0,0.03,400,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
1.0733386,0.040500045,0.033216655,92.39464,52.06326,635200,0.80058044,0.0,0.06,0.269375,0.2656,5.0,0.03,800,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
1.1676795,0.052400053,0.045283318,66.67149,37.17948,1270400,0.936955,0.0,0.05,0.33079165,0.3249,5.0,0.03,1600,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
0.78752875,0.04730004,0.042083323,109.56655,94.73526,39700,0.49606577,0.0,0.1,0.187875,0.1889,5.0,0.01,50,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
0.8245731,0.043799996,0.039933324,106.65009,74.35003,79400,0.5160986,0.0,0.08,0.19529167,0.19229999,5.0,0.01,100,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
0.88226414,0.04430002,0.039283335,94.14401,65.62389,158800,0.57226366,0.0,0.06,0.20408334,0.20639999,5.0,0.01,200,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
0.97004217,0.040100038,0.037100017,85.44805,51.96738,317600,0.6617664,0.0,0.06,0.23458333,0.23609999,5.0,0.01,400,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
1.0856421,0.0431,0.03788334,67.80289,40.149235,635200,0.8064196,0.0,0.05,0.294375,0.2968,5.0,0.01,800,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
1.1918435,0.050800025,0.043816686,41.02218,23.752348,1270400,0.96931964,0.0,0.05,0.386125,0.3823,5.0,0.01,1600,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
0.787898,0.046900034,0.042666674,104.86773,93.04231,39700,0.49747372,0.0,0.07,0.187875,0.18789999,5.0,0.003,50,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
0.82344013,0.0449,0.0412333,100.878426,71.9239,79400,0.5156933,0.0,0.08,0.19579166,0.1996,5.0,0.003,100,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
0.8798205,0.04610002,0.04128331,85.984085,61.514263,158800,0.5685297,0.0,0.06,0.20516667,0.217,5.0,0.003,200,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
0.98412013,0.039000034,0.03611666,83.82462,51.97835,317600,0.6788175,0.0,0.06,0.23895833,0.24759999,5.0,0.003,400,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
1.0916026,0.04460001,0.038349986,60.319374,36.552525,635200,0.8092919,0.0,0.05,0.301125,0.29799998,5.0,0.003,800,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
1.1949238,0.05340004,0.04823333,30.291513,18.623,1270400,0.97385085,0.0,0.05,0.40566665,0.4085,5.0,0.003,1600,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
0.7860677,0.046600044,0.043166637,103.67466,92.64997,39700,0.4987541,0.0,0.1,0.19283333,0.19,5.0,0.001,50,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
0.8153054,0.045900047,0.042083323,97.91596,70.307076,79400,0.5167571,0.0,0.08,0.19516666,0.2006,5.0,0.001,100,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
0.87598467,0.04640001,0.042316675,83.53947,60.22863,158800,0.5654355,0.0,0.06,0.20291667,0.2075,5.0,0.001,200,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
0.98140895,0.039800048,0.036583304,81.440895,50.844387,317600,0.6742628,0.0,0.06,0.248,0.25149998,5.0,0.001,400,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
1.0934895,0.044400036,0.03821665,59.69798,36.337612,635200,0.80840313,0.0,0.05,0.30016667,0.30359998,5.0,0.001,800,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
1.1998588,0.05310005,0.047850013,29.724295,18.327856,1270400,0.9781444,0.0,0.05,0.41058332,0.40989998,5.0,0.001,1600,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",4,64000
0.77139676,0.043300033,0.036549985,183.47794,114.9402,39700,0.49785835,0.0,0.08,0.144875,0.1461,5.0,0.1,50,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
0.80284053,0.038300037,0.03428334,182.59317,99.704926,79400,0.56220114,0.0,0.08,0.143375,0.1458,5.0,0.1,100,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
1.021196,0.02760005,0.014983296,357.73785,195.88779,158800,0.687042,0.0,0.11,0.15758333,0.1634,5.0,0.1,200,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
1.0533738,0.033300042,0.02214998,288.45343,140.21243,317600,0.71365696,0.0,0.09,0.18358333,0.18859999,5.0,0.1,400,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
1.1112591,0.0352,0.026233315,256.365,127.79857,635200,0.78892666,0.0,0.08,0.20008333,0.1962,5.0,0.1,800,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
1.3451515,0.033200026,0.022683322,372.6191,208.8684,1270400,1.0111277,0.0,0.07,0.20666666,0.2085,5.0,0.1,1600,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
0.7587993,0.04940003,0.044449985,110.31207,84.39889,39700,0.5004339,0.0,0.08,0.176875,0.1757,5.0,0.03,50,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
0.8056983,0.040199995,0.038983345,117.78982,77.95285,79400,0.51105624,0.0,0.09,0.18020833,0.182,5.0,0.03,100,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
0.90840405,0.034800053,0.0291,143.01242,92.11821,158800,0.5869502,0.0,0.07,0.19041666,0.1863,5.0,0.03,200,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
0.9545187,0.042100012,0.036633313,97.93115,55.582237,317600,0.67276865,0.0,0.07,0.23266667,0.23979999,5.0,0.03,400,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
1.0454973,0.044100046,0.038433313,78.85804,44.695988,635200,0.7786583,0.0,0.06,0.27279165,0.2662,5.0,0.03,800,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
1.2440318,0.041700006,0.03310001,107.04374,55.53412,1270400,1.0039415,0.0,0.05,0.31783333,0.3197,5.0,0.03,1600,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
0.7883326,0.046600044,0.04191667,113.30306,92.30946,39700,0.5152011,0.0,0.07,0.18433332,0.1847,5.0,0.01,50,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
0.8111166,0.043300033,0.040833294,100.008415,70.91089,79400,0.50404114,0.0,0.07,0.19,0.1898,5.0,0.01,100,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
0.91368186,0.037,0.031333327,117.188614,80.85626,158800,0.59156126,0.0,0.08,0.20525,0.21079999,5.0,0.01,200,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
0.9680722,0.046200037,0.04009998,76.83698,46.526516,317600,0.67949563,0.0,0.07,0.26358333,0.25869998,5.0,0.01,400,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
1.0643959,0.046200037,0.0415833,58.943672,35.054096,635200,0.7849992,0.0,0.05,0.29179168,0.2918,5.0,0.01,800,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
1.2352483,0.043300033,0.03608334,58.36891,31.366194,1270400,0.99797267,0.0,0.05,0.37595832,0.37489998,5.0,0.01,1600,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
0.78732884,0.04910004,0.043833315,105.87252,88.81436,39700,0.5078714,0.0,0.07,0.18941666,0.1902,5.0,0.003,50,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
0.8084091,0.04520005,0.042699993,93.50108,68.01495,79400,0.5066804,0.0,0.08,0.19545834,0.20089999,5.0,0.003,100,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
0.9120186,0.037200034,0.032833338,108.024254,76.4025,158800,0.58706015,0.0,0.07,0.21108334,0.20799999,5.0,0.003,200,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
0.97377205,0.047800004,0.041716635,69.86196,43.416256,317600,0.67839986,0.0,0.05,0.24904166,0.24479999,5.0,0.003,400,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
1.0728953,0.046200037,0.04243332,52.46433,31.947803,635200,0.7954111,0.0,0.05,0.30225,0.2978,5.0,0.003,800,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
1.241777,0.04700005,0.03979999,46.40697,25.80345,1270400,1.0050508,0.0,0.05,0.40108332,0.4046,5.0,0.003,1600,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
0.7847935,0.04890001,0.04426664,103.844,87.815414,39700,0.5054519,0.0,0.07,0.18745834,0.1867,5.0,0.001,50,200,0.9,0.1,36000,mnist,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",5,64000
