Best Full Bound,Test Error,Train Error,Norm Squared U,Norm Squared V,Number Parameters,Best Prior Bound,Best Prior Sigma U,Best Prior Sigma V,Stochastic Bnd Loss,Stochastic Test Loss,Beta,Step Size,Layer Width,Batch Size,Momentum,CE Stopping Value,Prior Examples,Dataset,Model Type,Sigma 2 Grid,Sigma 1 Grid,Init Key,KL Extra
0.72773993,0.038300037,0.035600007,101.15087,62.8553,158800,0.31741583,0.07,0.06,0.07541667,0.081099994,5.0,0.003,200,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.7071223,0.042100012,0.039233327,76.92743,47.925556,317600,0.30529636,0.07,0.05,0.077708334,0.077,5.0,0.003,400,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.73320735,0.042600036,0.038683295,63.5045,38.513565,635200,0.32382116,0.06,0.05,0.082875,0.081999995,5.0,0.003,800,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.74023294,0.04120004,0.03643334,47.981117,28.955296,1270400,0.3575363,0.06,0.05,0.09858333,0.1017,5.0,0.003,1600,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.78681415,0.03610003,0.030399978,141.66577,101.25511,39700,0.3655134,0.09,0.07,0.08408333,0.086899996,5.0,0.001,50,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.6942929,0.044700027,0.04311663,91.91655,57.872078,79400,0.29617938,0.07,0.07,0.08054166,0.086399995,5.0,0.001,100,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.72592545,0.039000034,0.036000013,99.027374,61.734447,158800,0.3164002,0.07,0.06,0.075375,0.0755,5.0,0.001,200,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.70638406,0.042400002,0.039916635,75.756256,47.283485,317600,0.3063075,0.07,0.05,0.07795833,0.0821,5.0,0.001,400,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.7323849,0.042900026,0.03944999,62.002228,37.681805,635200,0.32217318,0.06,0.05,0.08141667,0.0861,5.0,0.001,800,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.73516744,0.04280001,0.037783325,45.784,27.777163,1270400,0.35572004,0.06,0.05,0.10333333,0.098699994,5.0,0.001,1600,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.8535681,0.028900027,0.019566655,299.45782,164.70511,39700,0.49805015,0.13,0.11,0.08816667,0.0916,5.0,0.1,50,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7450558,0.0352,0.029966652,178.83282,101.09235,79400,0.390445,0.1,0.08,0.07195833,0.075399995,5.0,0.1,100,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.8825811,0.02610004,0.016233325,284.93643,153.85896,158800,0.4625329,0.11,0.09,0.072291665,0.0765,5.0,0.1,200,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.942875,0.023200035,0.013383329,306.78662,160.79793,317600,0.5161435,0.1,0.09,0.07029167,0.074,5.0,0.1,400,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.83857495,0.031000018,0.024633348,165.46231,86.75946,635200,0.43992558,0.09,0.08,0.08066667,0.085599996,5.0,0.1,800,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
1.0133215,0.025600016,0.015566647,230.28787,113.880264,1270400,0.5806219,0.09,0.07,0.08179167,0.0883,5.0,0.1,1600,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7294517,0.039600015,0.035716653,137.4226,90.34892,39700,0.35830206,0.08,0.07,0.07270833,0.0801,5.0,0.03,50,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.70222616,0.03910005,0.03609997,119.99121,76.72116,79400,0.33786806,0.09,0.06,0.07920833,0.0792,5.0,0.03,100,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.78815925,0.029600024,0.024349988,164.5293,98.64472,158800,0.3700067,0.08,0.06,0.064333335,0.0667,5.0,0.03,200,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7528037,0.03130001,0.027583301,124.35425,72.62197,317600,0.3462538,0.08,0.07,0.07016666,0.074599996,5.0,0.03,400,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.74562633,0.036800027,0.03128332,92.62761,52.882538,635200,0.37330273,0.06,0.05,0.06525,0.0696,5.0,0.03,800,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7796002,0.036000013,0.031016648,75.23397,41.899136,1270400,0.39548662,0.06,0.06,0.08375,0.0881,5.0,0.03,1600,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7198371,0.042400002,0.03885001,114.42449,79.55533,39700,0.32447225,0.08,0.07,0.08145833,0.0792,5.0,0.01,50,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.69453305,0.041999996,0.04004997,97.99895,65.60367,79400,0.30309492,0.08,0.06,0.078208335,0.081199996,5.0,0.01,100,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7693692,0.03250003,0.028016627,132.35283,82.04197,158800,0.33999518,0.08,0.06,0.069125,0.0744,5.0,0.01,200,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7343222,0.03610003,0.031416655,99.15276,59.623615,317600,0.32289222,0.07,0.07,0.074666664,0.073699996,5.0,0.01,400,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.73231226,0.038900018,0.033616662,75.68817,44.511658,635200,0.33582148,0.06,0.05,0.074625,0.0762,5.0,0.01,800,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7397212,0.042100012,0.037116647,50.183624,29.63677,1270400,0.36357966,0.05,0.05,0.089708336,0.0901,5.0,0.01,1600,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7133922,0.04520005,0.04156667,103.97627,73.73244,39700,0.31509015,0.08,0.06,0.08175,0.084699996,5.0,0.003,50,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.6996946,0.043900013,0.0415833,93.002655,63.22686,79400,0.2982311,0.08,0.06,0.08070833,0.0835,5.0,0.003,100,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7630244,0.033500016,0.0297333,122.8014,76.951805,158800,0.3346443,0.08,0.06,0.07441667,0.0766,5.0,0.003,200,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.73609465,0.036800027,0.03243333,93.649,56.67689,317600,0.32207513,0.07,0.07,0.08141667,0.0802,5.0,0.003,400,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.729247,0.039200008,0.035133302,69.6054,41.33426,635200,0.32756022,0.06,0.05,0.07666667,0.077199996,5.0,0.003,800,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7325261,0.043799996,0.039299965,43.920963,26.360031,1270400,0.3502742,0.05,0.05,0.09520833,0.094,5.0,0.003,1600,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.70817775,0.046300054,0.042999983,99.66381,71.08925,39700,0.31063652,0.08,0.06,0.082625,0.0846,5.0,0.001,50,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.6961608,0.04460001,0.042583346,89.68275,61.304783,79400,0.29759914,0.08,0.06,0.086625,0.0814,5.0,0.001,100,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.75847965,0.034500003,0.030216634,118.922905,74.755905,158800,0.33158058,0.08,0.06,0.074666664,0.0777,5.0,0.001,200,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.735045,0.038300037,0.032849967,91.28766,55.36105,317600,0.32103416,0.07,0.07,0.0805,0.0808,5.0,0.001,400,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.72822845,0.04000002,0.03549999,68.106094,40.54002,635200,0.32586128,0.06,0.05,0.08066667,0.081099994,5.0,0.001,800,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7303,0.044200003,0.039566636,42.904366,25.79622,1270400,0.34764197,0.05,0.05,0.09566667,0.098299995,5.0,0.001,1600,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.8344869,0.030600011,0.023216665,276.0813,146.89072,39700,0.47244442,0.13,0.1,0.08754166,0.092199996,5.0,0.1,50,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.7833441,0.031400025,0.02428335,220.82092,120.06525,79400,0.42959455,0.11,0.08,0.07191667,0.0802,5.0,0.1,100,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.8016963,0.029600024,0.023133337,217.8553,118.665504,158800,0.44515717,0.09,0.08,0.06408333,0.065,5.0,0.1,200,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.83386004,0.027700007,0.02125001,208.01155,111.99923,317600,0.4563971,0.1,0.07,0.071041666,0.0766,5.0,0.1,400,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.8440891,0.030499995,0.024016678,168.67117,89.5469,635200,0.44315943,0.09,0.08,0.082125,0.087699994,5.0,0.1,800,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.9736554,0.026800036,0.017449975,198.33385,101.96519,1270400,0.5618801,0.08,0.08,0.07925,0.089099996,5.0,0.1,1600,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.7813943,0.03210002,0.026950002,178.13567,115.703224,39700,0.3876972,0.09,0.08,0.07275,0.073,5.0,0.03,50,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.70640403,0.041100025,0.03579998,121.123146,73.75997,79400,0.3370295,0.08,0.08,0.075666666,0.0788,5.0,0.03,100,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.696704,0.040800035,0.036049962,105.5862,66.05352,158800,0.31632805,0.08,0.07,0.07704166,0.0832,5.0,0.03,200,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.72725487,0.033600032,0.030266643,110.5156,65.34294,317600,0.34874117,0.08,0.06,0.07125,0.0725,5.0,0.03,400,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.73018444,0.04040003,0.035333335,82.42832,48.414257,635200,0.37894827,0.07,0.05,0.07529166,0.0787,5.0,0.03,800,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.7875318,0.03820002,0.030849993,74.25327,43.220573,1270400,0.3965239,0.06,0.06,0.084375,0.0889,5.0,0.03,1600,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.7525162,0.036200047,0.03214997,139.09872,95.79051,39700,0.35004413,0.08,0.07,0.07508333,0.0749,5.0,0.01,50,200,0.9,0.1,36000,mnist,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
