Best Full Bound,Test Error,Train Error,Norm Squared U,Norm Squared V,Number Parameters,Best Prior Bound,Best Prior Sigma U,Best Prior Sigma V,Stochastic Bnd Loss,Stochastic Test Loss,Beta,Step Size,Layer Width,Batch Size,Momentum,CE Stopping Value,Prior Examples,Dataset,Train Size,Model Type,Sigma 2 Grid,Sigma 1 Grid,Init Key,KL Extra
1.0062016,0.033900023,0.021099985,134.68726,85.89417,158800,0.52324843,0.11,0.09,0.099083334,0.1085,5.0,0.01,200,200,0.9,0.1,18000,mnist,30000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",6,1024000
1.1525905,0.053800046,0.03273332,83.34968,54.87633,158800,0.69390726,0.11,0.1,0.12933333,0.1405,5.0,0.01,200,200,0.9,0.1,9000,mnist,15000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",6,1024000
1.2304558,0.08090001,0.055066645,40.445484,28.16089,158800,0.66095936,0.09,0.06,0.118,0.1358,5.0,0.01,200,200,0.9,0.1,4500,mnist,7500,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",6,1024000
0.72495854,0.041100025,0.03459996,105.06698,63.356735,158800,0.31792164,0.08,0.06,0.07941666,0.077599995,5.0,0.01,200,200,0.9,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",7,1024000
1.017953,0.037100017,0.02213335,135.43384,83.1113,158800,0.5367781,0.09,0.1,0.089833334,0.1012,5.0,0.01,200,200,0.9,0.1,18000,mnist,30000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",7,1024000
1.1738385,0.054800034,0.033599973,84.861275,52.922783,158800,0.7012156,0.11,0.09,0.123166665,0.1357,5.0,0.01,200,200,0.9,0.1,9000,mnist,15000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",7,1024000
1.2641433,0.08340001,0.052666664,44.39384,29.831228,158800,0.68241596,0.09,0.08,0.122666664,0.1426,5.0,0.01,200,200,0.9,0.1,4500,mnist,7500,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",7,1024000
0.7450837,0.033500016,0.029533327,124.09255,74.515854,158800,0.3247626,0.08,0.07,0.07416666,0.0757,5.0,0.01,200,200,0.9,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",8,1024000
1.0205654,0.034200013,0.020699978,140.29628,87.01159,158800,0.5323473,0.09,0.08,0.078666665,0.087699994,5.0,0.01,200,200,0.9,0.1,18000,mnist,30000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",8,1024000
1.1536307,0.053000033,0.034799993,80.1697,51.776543,158800,0.69388163,0.1,0.11,0.134,0.1381,5.0,0.01,200,200,0.9,0.1,9000,mnist,15000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",8,1024000
1.2631725,0.07970005,0.051466644,45.76639,30.684652,158800,0.6807811,0.11,0.07,0.12766667,0.1565,5.0,0.01,200,200,0.9,0.1,4500,mnist,7500,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",8,1024000
0.73942256,0.036900043,0.030250013,119.94897,73.70725,158800,0.32829955,0.08,0.06,0.075625,0.078499995,5.0,0.01,200,200,0.9,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",9,1024000
1.0293444,0.03490001,0.020599961,142.86212,90.03442,158800,0.55134827,0.11,0.09,0.09966666,0.1078,5.0,0.01,200,200,0.9,0.1,18000,mnist,30000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",9,1024000
1.1769009,0.052000046,0.032599986,85.91118,55.729744,158800,0.7067049,0.1,0.09,0.113,0.1275,5.0,0.01,200,200,0.9,0.1,9000,mnist,15000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",9,1024000
1.2618477,0.08030003,0.0564,43.374992,29.69648,158800,0.6886874,0.1,0.1,0.141,0.1691,5.0,0.01,200,200,0.9,0.1,4500,mnist,7500,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",9,1024000
0.7816453,0.030100048,0.023699999,146.87514,90.00117,158800,0.35010412,0.09,0.07,0.07658333,0.0801,5.0,0.01,200,200,0.9,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
1.0060735,0.03400004,0.021733344,132.06636,82.92182,158800,0.52147907,0.09,0.07,0.07683333,0.0889,5.0,0.01,200,200,0.9,0.1,18000,mnist,30000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
1.1582036,0.051200032,0.032866657,84.07823,54.77776,158800,0.68399864,0.11,0.08,0.12066667,0.1222,5.0,0.01,200,200,0.9,0.1,9000,mnist,15000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
1.2323807,0.08220005,0.052933335,41.251945,29.284311,158800,0.63583297,0.11,0.08,0.131,0.1669,5.0,0.01,200,200,0.9,0.1,4500,mnist,7500,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
